User ID,Tasks,Task ID,Business Value,Urgency,Stakeholder Priority,Complexity,Effort Estimation,Rank,Priority Score
US0206,"Indicate subjects and geocoordinates for collections, objects, and components",US0206T27,5,4,5,4,4,19,6.8
US0206,Know checksum changes for repository content files,US0206T28,5,5,5,4,4,14,7.2
US0206,Track hardware and software used for generating content files,US0206T29,4,4,4,4,3,28,5.9
US0207,Generate structured citation data for citing a file in a publication,US0207T1,5,5,5,4,4,2,7.2
US0207,Share a link to a file on social media,US0207T2,4,4,4,3,3,20,5.7
US0207,Understand the copyright status of an image,US0207T3,5,5,5,3,4,10,7
US0207,Provide clear citation information on each document,US0207T4,5,5,5,3,4,11,7
US0207,Share reports written by the researcher,US0207T5,4,4,4,3,3,21,5.7
US0207,Download a file for research purposes,US0207T6,5,5,5,3,4,12,7
US0207,Download reports for use in talks and articles,US0207T7,5,5,5,3,4,13,7
US0207,Locate photographs and documents for sharing on social media,US0207T8,4,4,4,3,3,22,5.7
US0207,Request analog versions of digital objects,US0207T9,4,3,4,3,3,24,5.3
US0207,Order copies of photos for use in a publication,US0207T10,5,5,5,3,4,14,7
US0207,Receive notifications if requested material is already digitized,US0207T11,5,5,5,4,4,3,7.2
US0207,Stream audio and video files in a web browser,US0207T12,5,5,5,4,4,4,7.2
US0207,Export descriptive data in a common format for text mining tools,US0207T13,5,5,5,4,4,5,7.2
US0207,Search all files by keyword,US0207T14,5,5,5,4,4,6,7.2
US0207,Search by keyword to identify existing digital resources and avoid duplication requests,US0207T15,5,5,5,4,4,7,7.2
US0207,See common material across collections for comprehensive analysis,US0207T16,5,5,5,4,4,8,7.2
US0207,Browse through files in a collection,US0207T17,5,5,5,3,4,15,7
US0207,Create user groups to control user permissions,US0207T1,5,5,5,3,4,16,7
US0207,Create user roles to group users by role,US0207T2,4,4,4,3,3,23,5.7
US0207,Assign RAC staff to user groups to control read/write access,US0207T3,5,5,5,3,4,17,7
US0207,Assign rights to user groups or roles to control permissions,US0207T4,5,5,5,4,4,9,7.2
US0207,Allow users to log in using Active Directory credentials to avoid managing additional credentials,US0207T5,5,5,5,4,5,1,7.3
US0207,Enable researchers to reset their own passwords to avoid sending cleartext passwords,US0207T6,5,5,5,3,4,18,7
US0207,Limit visibility of metadata fields based on user groups,US0207T7,4,4,4,4,4,19,6
US0208,Search across photo collection images to prepare presentations,US0208T1,4,5,5,3,4,6,6.5
US0208,Search using structured data to find everything relevant across collections,US0208T2,5,5,5,4,4,1,7.2
US0208,Access tagged working papers to better inform the research process,US0208T3,4,4,4,3,4,8,5.8
US0208,Access educational outreach materials to connect with institutions,US0208T4,4,3,4,3,3,13,5.3
US0208,Have accurate cross-collection citation information for finding materials again,US0208T5,5,5,5,4,4,2,7.2
US0208,Access digitized archival materials without mediation to decide what to look at,US0208T6,5,5,5,3,4,4,7
US0208,Ask a question about a specific file for more information,US0208T7,4,4,4,3,4,9,5.8
US0208,Search OCRed text in all available digitized documents to efficiently locate relevant materials,US0208T8,5,5,5,4,4,3,7.2
US0208,Know the digitization date of materials to track changes since the last review,US0208T9,4,4,4,3,3,11,5.7
US0208,"Keyword search across an RF program officer's scanned diaries instead of searching segments separately	",US0208T10,4,4,4,3,4,10,5.8
US0208,View thumbnails of photos to select ones for licensing,US0208T11,4,4,4,3,3,12,5.7
US0208,Know when only part of a folder has been digitized to understand if it's complete,US0208T12,5,5,5,3,4,5,7
US0208,View film clips to see excerpts of films,US0208T13,4,4,4,4,4,7,6
US0209,Upload and tag staff-generated working papers for easy access by staff and researchers,US0209T1,5,5,5,3,4,1,7
US0209,Easily access interdepartmental forms,US0209T2,4,4,4,2,3,2,5.5
US0210,Apply a license or rights statement to files,US0210T1,5,5,5,2,3,1,6.7
US0210,Mark individual files as restricted,US0210T2,5,4,5,2,3,3,6.3
US0210,Batch edit metadata about files,US0210T3,5,4,5,3,4,2,6.6
US0210,"Automatically generate technical metadata (e.g., file size)",US0210T4,4,4,5,2,3,6,5.8
US0210,Upload groups of files,US0210T5,4,4,4,3,4,5,5.8
US0210,Restrict access to files by user/IP address,US0210T6,5,3,5,3,4,4,6.2
US0210,Automatically embed metadata in file headers,US0210T7,4,3,4,4,3,7,5.5
US0210,Upload scans of images created for research requests,US0210T8,4,3,4,3,3,8,5.3
US0210,Automatically create access copies of files,US0210T9,4,3,4,3,3,9,5.3
US0210,"Search images by rights, photographer, or place",US0210T10,4,3,4,3,3,10,5.3
US0210,Manage scans of archival material for educational visits,US0210T11,4,2,3,3,3,11,4.6
US0211,Access a collection within the repository,US0211T1,5,5,5,2,3,1,6.7
US0211,"Direct students to an item within the repository (e.g., link to content)",US0211T2,5,5,5,2,3,2,6.7
US0211,Upload scholarly work to the repository for a persistent URL,US0211T3,5,4,5,3,4,3,6.6
US0211,Easily collect publications (repository and external) into a single access point,US0211T4,5,4,4,3,4,5,6.3
US0211,"Maintain versioning of Extension brochures, FAQs, etc., to ensure current use",US0211T5,4,4,4,3,3,7,5.7
US0211,"Upload scholarly work to expand influence, reach non-academic audiences, and teach",US0211T6,5,4,5,3,4,4,6.6
US0211,Associate files with scholarly works for a comprehensive research view,US0211T7,4,4,4,4,4,6,6
US0211,Recommend a digital collection be built in the repository,US0211T8,4,3,4,3,3,8,5.3
US0212,Upload data to the repository and associate it with a publication for proper attribution,US0212T1,5,5,5,3,4,1,7
US0212,Upload data with a formatted citation for proper attribution,US0212T2,5,5,4,3,4,4,6.7
US0212,See clearly what reuse rights apply to files in the repository,US0212T3,5,4,5,2,3,9,6.3
US0212,Search and browse the repository on a phone,US0212T4,4,4,4,3,3,11,5.7
US0212,Login remotely using Shibboleth to access Cornell-only content,US0212T5,5,5,5,2,3,5,6.7
US0212,Control how items in collections sort in lists,US0212T6,4,3,4,3,3,15,5.3
US0212,Be notified if someone downloads deposited items,US0212T7,4,3,4,3,4,13,5.4
US0212,Upload a data file with a CC-By or CC0 license,US0212T8,5,5,5,2,3,6,6.7
US0212,Create a branded collection for documents,US0212T9,4,3,4,4,4,12,5.6
US0212,Find all authored items in the repository by searching on name,US0212T10,5,5,5,3,3,2,6.9
US0212,Ensure deposited items rank high on Google search,US0212T11,5,5,4,4,3,3,6.8
US0212,Search dissertations for which the faculty member was a committee member,US0212T12,4,4,3,3,3,14,5.4
US0212,Easily assign CC licenses to deposited files,US0212T13,5,4,5,3,3,8,6.5
US0212,Associate a ResearcherID or ORCID with submissions,US0212T14,5,5,5,2,3,7,6.7
US0212,Share files larger than 1GB in a downloadable manner,US0212T15,4,4,4,4,4,10,6
US0213,Know which reports/datasets are coming out and when to access the latest updates,US0214T1,5,5,5,3,4,1,7
US0213,Select/deselect multiple reports/datasets for email notifications,US0214T2,5,5,4,4,4,3,6.9
US0213,Search for reports/datasets with keywords or partial/complete titles,US0214T3,5,4,5,2,3,6,6.3
US0213,Browse content by author or subject area to locate needed resources,US0214T4,4,4,4,3,3,7,5.7
US0213,View multiple versions of a report/dataset for historical and timely information,US0214T5,5,4,5,3,3,5,6.5
US0213,Know related reports/datasets to find other relevant information,US0214T6,4,4,4,3,3,8,5.7
US0213,Know previous names and publication date ranges for historical and current reports/datasets,US0214T7,5,4,5,3,4,4,6.6
US0213,Create a personal account to request email notifications about new versions,US0214T8,5,5,5,3,4,2,7
US0213,Download report/dataset release calendar for integration into personal calendars,US0214T9,4,4,4,3,3,9,5.7
US0213,Email system provider to report issues and ask questions,US0214T10,4,3,4,2,2,10,5
US0213,"View/upload content in multiple formats, including old formats (e.g., Lotus Works)",US0214T11,3,3,3,4,4,11,4.8
US0214,Mark report/dataset not to be emailed/viewable due to error,US0214T1,5,5,5,3,4,1,7
US0214,Manage report/dataset name changes to ensure historic versions are findable,US0214T2,5,4,5,3,4,7,6.6
US0214,See list of subscribers for specified report for research on missing reports,US0214T3,4,4,5,3,3,11,6
US0214,Manage subject classifications for easier patron browsing and searching,US0214T4,4,4,4,3,3,12,5.7
US0214,"Manage customizable relationship groups to support ""see also"" option",US0214T5,4,4,4,3,3,13,5.7
US0214,Upload revised report/dataset due to errors in the report/document,US0214T6,5,5,5,3,4,2,7
US0214,Upload new version of report/dataset while retaining previous versions,US0214T7,5,5,5,3,4,3,7
US0214,Have the system categorize document type for proper processing and display,US0214T8,5,4,5,4,4,5,6.8
US0214,Login to personal account with access to authorized functions,US0214T9,4,4,4,2,3,14,5.5
US0214,Have a personal account with the ability to change passwords or retrieve forgotten ones,US0214T10,4,4,4,2,3,15,5.5
US0214,Set up or delete accounts for other administrators with various levels of permission,US0214T11,5,4,5,4,4,6,6.8
US0214,See a list of all administrators for ease of account administration,US0214T12,5,4,5,3,3,10,6.5
US0214,Have robust searching and tracking features for existing and newly created patron accounts,US0214T13,5,4,5,3,4,8,6.6
US0214,Unpublish a report/dataset if requested by USDA agency,US0214T14,5,5,5,3,4,4,7
US0214,Add future release dates of reports/datasets to calendar for patron FYI,US0214T15,4,3,4,2,3,16,5.1
US0214,Search for administrator accounts using full/partial email or name,US0214T16,4,3,4,2,3,17,5.1
US0214,"Administrate patron accounts (close accounts, view subscriptions, reset passwords, etc.)",US0214T17,5,4,5,3,4,9,6.6
US0215,Apply or remove an access embargo to an item on request from an author,US0215T1,5,5,5,3,4,6,7
US0215,"Access comprehensive usage statistics and analytics (including altmetrics) for repository, collection, author, and item level",US0215T2,5,5,5,4,4,1,7.2
US0215,"Create collections highlighting rare, archival, or endangered material for preservation and access",US0215T3,5,4,5,3,3,12,6.5
US0215,Tell researchers about Cornell's repository system for archiving and sharing research results for DMPs,US0215T4,5,4,5,2,3,20,6.3
US0215,Make digital items in trusted external systems searchable within the repository for seamless access,US0215T5,5,5,5,4,4,2,7.2
US0215,Upload material to the repository on behalf of an author to fulfill service obligations,US0215T6,5,4,5,3,3,13,6.5
US0215,"Create metadata for items including title, description, author, document type, status, and keywords",US0215T7,5,5,5,3,4,7,7
US0215,"Upload large batches of items, including metadata, efficiently for authors",US0215T8,5,5,5,4,4,3,7.2
US0215,"Upload an item that will be visible only after an embargo period expires, complying with author/publisher requirements",US0215T9,5,5,5,3,4,8,7
US0215,"Include supplementary files (datasets, slideshows, etc.) with DOIs for robust representation of the work",US0215T10,5,4,5,3,4,11,6.6
US0215,Deliver streaming media from within the repository for ongoing access,US0215T11,5,4,5,3,3,14,6.5
US0215,Assign an item to multiple collections for better organization,US0215T12,5,4,5,2,3,21,6.3
US0215,Add custom metadata fields for deposits to improve search capabilities,US0215T13,5,4,5,3,3,15,6.5
US0215,Have customizable metadata fields for each project to ensure accurate description,US0215T14,5,4,5,3,3,16,6.5
US0215,Use content and metadata from the repository in other systems/webpages for better audience delivery,US0215T15,5,4,4,3,3,22,6.2
US0215,Correct errors in uploaded metadata/documents quickly while keeping a revision record,US0215T16,5,5,5,3,4,9,7
US0215,Receive quick response and resolution to tech support issues for minimal interruption to service,US0215T17,5,5,5,3,4,10,7
US0215,Create custom metadata fields for specific collections and allow searching of those fields,US0215T18,5,4,5,3,3,17,6.5
US0215,"Preserve both content and metadata in the repository for stable, long-term access",US0215T19,5,5,5,4,4,4,7.2
US0215,Preserve law school scholarship with sustainable links to prevent link rot for a permanent digital archive,US0215T20,5,5,5,4,4,5,7.2
US0215,"Create a collection, sometimes with custom metadata, to house digital material for wider distribution",US0215T21,5,4,5,3,3,18,6.5
US0215,Trace the list of revisors to confirm proper procedures were followed for uploaded items,US0215T22,5,4,5,3,3,19,6.5
US0216,"Stay up to date on research related to a given topic at Cornell, including those in other departments/schools",US0216T1,5,5,5,3,3,1,6.9
US0216,Discover items in the repository through the library's discovery system and Google,US0216T2,5,5,5,2,3,5,6.7
US0216,See descriptive metadata for an item whether through the repository or directly to the PDF,US0216T3,5,5,5,3,3,2,6.9
US0216,Contact the author of a work that interests me to learn more about my research,US0216T4,4,4,5,2,3,8,5.8
US0216,Receive updates when new works are published in a given collection or by a given author,US0216T5,5,4,5,2,3,7,6.3
US0216,"Search within a repository or collection in an effective manner, including searching within subsets",US0216T6,5,5,5,3,3,3,6.9
US0216,Have information that will help identify potential faculty collaborators,US0216T7,5,4,5,3,3,6,6.5
US0216,Promote/share my work through interactive maps to display the range and extent of my work,US0216T8,5,4,5,4,4,4,6.8
US0217,"Have a better place to collect and share project materials, with a range of organization/tagging and access options, including private, University, and public",US0217T1,5,4,5,3,3,1,6.5
US0218,Use systems like Symplectic Elements and Activity Insight to properly track faculty scholarly output in the repositories,US0218T1,5,5,5,4,4,1,7.2
US0218,See comprehensive tracking statistics that can be presented to faculty in a digestible way,US0218T2,5,4,5,3,3,2,6.5
US0218,Disseminate works in a digital space that is strongly branded,US0218T3,4,3,4,3,3,4,5.3
US0218,Have a platform that can support a variety of media file and text-based formats,US0218T4,4,4,4,4,4,3,6
US0219,Alias (or map) an item from one collection to another,US0219T1,5,5,5,3,3,2,6.9
US0219,"Export a set of records and associated files, manipulate this data set, and reload into the system",US0219T2,5,5,5,4,4,1,7.2
US0219,Move a collection,US0219T3,4,4,4,3,3,3,5.7
US0219,Rename a collection,US0219T4,4,4,4,3,3,4,5.7
US0220,Find the works of a particular author in one easily sortable spot,US0220T1,5,4,5,3,3,1,6.5
US0220,Access the thesis paper of an influential judge or legal thinker,US0220T2,4,4,4,3,3,2,5.7
US0221,Find and access research and educational materials from Cornell faculty related to a particular topic,US0221T1,5,5,5,3,3,1,6.9
US0222,"Learn who at Cornell has or is engaged in research related to a particular topic, so that I can decide if I would like to pursue studies/research at Cornell",US0222T1,5,4,5,3,3,3,6.5
US0222,"Learn who at Cornell has or is engaged in research related to a particular topic, so that I can find an appropriate advisor, choose which courses to enroll in",US0222T2,5,5,5,3,3,1,6.9
US0222,Upload data associated with an embargoed dissertation to meet DMP requirements for NSF DDIG,US0222T3,5,4,4,4,4,2,6.5
US0223,"Identify timely and relevant research suitable for use in curriculum, and be notified of new research/content",US0223T1,5,5,5,3,3,1,6.9
US0224,Make resources developed for specific projects and geographic areas available to other faculty and educators across NYS,US0224T1,5,5,5,4,4,1,7.2
US0224,"Get periodic IR reminders, including when something needs attention or needs to move to Historical",US0224T2,4,4,4,3,3,3,5.7
US0224,"Have easy, well-documented and supported workflows for continuity when others retire",US0224T3,5,4,5,3,3,2,6.5
US0225,"Have a place to store a variety of documents, presentations, and data sets that automatically updates on County/Region/Project site",US0225T1,5,5,5,3,3,1,6.9
US0226,Harvest useful metadata from the repository via OAI and continue to do so incrementally to make Cornell publications discoverable,US0226T1,5,4,4,3,2,1,6.1
US0227,Assure that threats to copies in one repository do not automatically affect redundant copies.,US0227T1,5,4,4,4,3,5,6.4
US0227,"Continuously monitor redundant copies for unwanted changes, and have a mechanism to restore the original object when needed.",US0227T2,5,5,5,4,4,1,7.2
US0227,Ensure that assets can be taken out of the repository with integrity (same as when put in).,US0227T3,5,4,4,3,2,6,6.1
US0227,Understand the intellectual value of the asset at the time of deposit for guidance on current value for the institution,US0227T4,4,3,4,3,2,9,5.2
US0227,Have a mechanism to obtain a listing of all deposited assets and their current status.,US0227T5,4,4,4,3,2,7,5.6
US0227,Assure that funding and staffing for the IR are committed to repository longevity via published plans/contract clauses.,US0227T6,5,4,5,3,3,4,6.5
US0227,Assure that there is a formal plan for asset disposition if the IR ceases.,US0227T7,5,5,5,3,3,3,6.9
US0227,Provide a mechanism to pass ownership/management of assets to a successor.,US0227T8,4,4,4,3,2,8,5.6
US0227,Assure that digital copies are stored redundantly for recovery if one copy is destroyed or altered.,US0227T9,5,5,5,4,3,2,7.1
US0228,Upload a new version of an item that has changed while still allowing old versions to be accessed.,US0228T1,5,5,5,4,3,1,7.1
US0228,Have a mechanism to allow for records scheduling for items that do not need to be stored indefinitely.,US0228T2,4,4,4,3,2,3,5.6
US0228,Upload a new version of an item that has changed while still allowing old versions to be accessed. (Duplicate),US0228T3,5,5,5,4,3,2,7.1
US0229,Automatically validate the ingested contents for copyright infringement.,US0229T1,5,5,5,4,3,1,7.1
US0229,Filter and rank videos based on A/V quality aspects.,US0229T2,4,4,4,3,3,4,5.7
US0229,Annotate news video segments and extract a topic for each segment.,US0229T3,4,4,4,3,4,3,5.8
US0229,Prefilter nudity content.,US0229T4,5,5,5,3,2,2,6.8
US0229,Prefilter content using search based on low-level asset information.,US0229T5,4,4,4,3,3,5,5.7
US0229,Prefilter the content using search on high-level asset information such as metadata and tags.,US0229T6,4,4,4,3,3,6,5.7
US0229,"See a summary of articles, so that I can reuse them.",US0229T7,3,3,3,2,2,8,4.2
US0229,Get a quick assessment of whether audio material has been edited before the upload.,US0229T8,3,3,3,3,2,7,4.4
US0230,Search and discover music using content identification or fingerprinting.,US0230T1,5,5,5,5,5,1,7.5
US0230,Search and discover music based on my profile.,US0230T2,5,5,5,4,4,2,7.2
US0230,Search and discover music based on other users similar to myself.,US0230T3,4,4,4,4,3,12,5.9
US0230,Search and discover music or ringback tones similar to a given music video based on content similarity.,US0230T4,5,4,5,4,4,6,6.8
US0230,Search and discover music by exploiting enriched metadata and image tags.,US0230T5,5,5,5,4,4,3,7.2
US0230,Upload tagged videos and have tags available for all further processing steps.,US0230T6,4,4,4,3,3,15,5.7
US0230,View thumbnail sequences of video segments.,US0230T7,3,3,3,2,2,18,4.2
US0230,Get info about similar video items and segments.,US0230T8,4,4,4,3,3,16,5.7
US0230,Get info about perceptually similar video items and segments.,US0230T9,4,4,4,4,3,13,5.9
US0230,Receive content recommendations from similar profiles.,US0230T10,5,5,5,4,4,4,7.2
US0230,Receive content recommendations based on most relevant news events in my area.,US0230T11,4,4,4,4,3,14,5.9
US0230,"Identify persons in videos, and receive related information about them.",US0230T12,4,4,4,5,5,7,6.3
US0230,"Identify products in videos, and receive related information about them.",US0230T13,4,4,4,4,4,8,6
US0230,"Identify broadcaster logos in videos, and receive related information about them.",US0230T14,4,4,4,4,4,9,6
US0230,"Identify brands in videos, and receive related information about them.",US0230T15,4,4,4,4,4,10,6
US0230,"Take a picture or upload an image, so that I am recommended with videos related to that picture or image.",US0230T16,4,4,4,4,4,11,6
US0230,"Walk around, access content using a geographical map, and be informed if there are videos covering the area.",US0230T17,3,3,3,5,5,17,5.1
US0230,Search content items using automatic speech recognition.,US0230T18,5,5,5,4,4,5,7.2
US0231,"Assess how interesting or appealing or complex a picture is based on automated analysis, citizen annotations, and comments on Talk.",US0231T1,5,5,5,5,5,1,7.5
US0231,"Detect when a scientist should be prompted to look at a subject, based on annotations and information from Talk comments.",US0231T2,5,5,5,5,5,2,7.5
US0231,Identify volunteer types.,US0231T3,3,4,4,3,3,33,5.2
US0231,Preclassify the Galaxy Zoo images using simple low level image features.,US0231T4,4,4,4,3,4,26,5.8
US0231,Automatically detect Snapshot Serengeti images with no classifiable animals in them.,US0231T5,5,4,5,4,5,21,6.9
US0231,Perform automatic image series detection for the case of timestamping malfunction in Snapshot Serengeti images.,US0231T6,4,4,4,4,4,24,6
US0231,Perform automatic animal species preclassification in Snapshot Serengeti.,US0231T7,5,5,5,5,5,3,7.5
US0231,Perform automatic animal attribute preclassification in Snapshot Serengeti.,US0231T8,5,5,5,5,5,4,7.5
US0231,Perform automatic animal number detection in Snapshot Serengeti,US0231T9,5,5,5,4,5,7,7.3
US0231,Perform automatic segmentation or localization of plankton in Plankton Portal.,US0231T10,5,5,5,4,5,8,7.3
US0231,Automatically detect Plankton Portal images with no classifiable plankton in them.,US0231T11,4,4,4,4,4,25,6
US0231,Perform automatic detection of plankton size or orientation in Plankton Portal images.,US0231T12,5,5,5,4,5,9,7.3
US0231,Perform automatic preclassification of plankton species in Plankton Portal images.,US0231T13,5,5,5,5,5,5,7.5
US0231,Perform automatic worm motion analysis to reduce video duration in Worm Watch Lab.,US0231T14,4,5,4,4,4,23,6.4
US0231,Automatically detect the time in a Worm Watch Lab video where the worm lays an egg.,US0231T15,5,5,5,5,5,6,7.5
US0231,"Detect important features such as areas of flooding, damage, temporary shelters, blocked roads in satellite images.",US0231T16,5,5,5,4,5,10,7.3
US0231,Assess the probability/weight of a volunteers classification based on their experience.,US0231T17,4,5,5,3,4,22,6.5
US0231,Perform prefiltering of the images to remove artifacts such as bright stars and camera read errors.,US0231T18,4,4,4,3,4,27,5.8
US0231,Detect moving and transient objects in the images.,US0231T19,5,5,5,4,5,11,7.3
US0231,Remove background noise and distracting sounds from the audio files.,US0231T20,5,5,5,3,4,16,7
US0231,Group whale calls that are similar.,US0231T21,4,4,4,3,3,28,5.7
US0231,Identify the number of whales heard in a single audio file.,US0231T22,5,5,5,3,4,17,7
US0231,Know when to interrupt a volunteer.,US0231T23,5,5,5,4,4,12,7.2
US0231,"Know whether to interrupt a volunteer with text, an image, or a video.",US0231T24,5,5,5,3,4,18,7
US0231,Know when to educate a volunteer.,US0231T25,5,5,5,3,4,19,7
US0231,"Know whether to educate a volunteer with text, an image, or a video.",US0231T26,5,5,5,3,4,20,7
US0231,Know which piece of education to give to a volunteer,US0231T27,5,5,5,4,4,13,7.2
US0231,Know when a volunteer has made an interesting comment on a subject.,US0231T28,4,4,4,3,3,29,5.7
US0231,Know when Zoonibot should comment on a subject.,US0231T29,4,4,4,3,3,30,5.7
US0231,Know when Zoonibot should give an explanation,US0231T30,4,4,4,3,3,31,5.7
US0231,Know what Zoonibot should say to a volunteer.,US0231T31,4,4,4,3,3,32,5.7
US0231,Group subjects by similarity.,US0231T32,5,5,5,4,4,14,7.2
US0231,Recommend different projects to volunteers based on their previous experiences.,US0231T33,5,5,5,4,4,15,7.2
US0232,"Show a dashboard to display information on students, teachers, and classes",US0232T1,5,4,5,3,4,1,6.6
US0232,"Create a learning path, make the column task, and rank them",US0232T2,4,3,4,4,5,2,5.7
US0233,Create users in the department,US0233T1,5,5,5,2,3,2,6.7
US0233,Create classes,US0233T2,4,4,4,3,4,3,5.8
US0233,Verify class request,US0233T3,5,5,5,3,3,1,6.9
US0234,Create profiles,US0234T1,4,3,4,3,3,6,5.3
US0234,Create classes,US0234T2,4,4,4,3,4,4,5.8
US0234,Upload promo videos,US0234T3,3,2,3,2,2,9,3.8
US0234,Create curriculum,US0234T4,5,4,5,4,5,3,6.9
US0234,Make quiz,US0234T5,4,4,4,3,3,5,5.7
US0234,Make the final exam,US0234T6,5,5,5,4,5,1,7.3
US0234,Create discussion forums,US0234T7,3,2,3,3,3,8,4.1
US0234,View quiz answers,US0234T8,3,3,3,2,2,7,4.2
US0234,Assess final exam answers,US0234T9,5,5,5,3,4,2,7
US0234,View ratings and reviews,US0234T10,3,2,3,2,2,10,3.8
US0235,Register for classes,US0235T1,5,5,5,3,4,2,7
US0235,Learn the material,US0235T2,4,4,4,3,3,3,5.7
US0235,Take quizzes,US0235T3,4,4,4,3,3,4,5.7
US0235,Take the final exam,US0235T4,5,5,5,4,5,1,7.3
US0235,Provide ratings and reviews,US0235T5,1,1,1,1,1,5,1.5
US0236,Use RFID cards to enter the Parking Area,US0236T1,3,3,3,2,3,6,4.3
US0236,Use RFID cards for vending machines,US0236T2,2,2,2,3,2,7,3.2
US0236,Use RFID cards for payment at the cafeteria,US0236T3,4,4,4,3,4,3,5.8
US0236,Use RFID cards to enter the library,US0236T4,3,3,4,2,3,5,4.6
US0236,"Use RFID cards for portable attendance devices (meetings, ceremonies)",US0236T5,4,5,5,3,4,2,6.5
US0236,Use RFID cards to enter the room,US0236T6,5,5,5,4,5,1,7.3
US0236,Use RFID cards for borrowing and returning a library book (dropbox),US0236T7,3,3,4,3,3,4,4.8
US0237, Uses RFID cards for stock opname at Library,US0237T1,3,2,3,4,4,1,4.4
US0238,Use RFID cards for guest registration,US0238T1,4,4,5,3,4,2,6.1
US0238,Use RFID cards for tracking guests,US0238T2,5,5,5,4,5,1,7.3
US0239,Use RFID cards for tracking assets,US0239T1,4,3,4,3,3,2,5.3
US0239,"Use RFID cards for automation at class facilities (imager, computers, air conditioners)",US0239T2,5,4,5,4,4,1,6.8
US0239,Process RFID card membership,US0239T3,3,2,3,3,3,3,4.1
US0240,View the dashboard of peak hours of each application,US0240T1,4,3,4,3,3,2,5.3
US0240, ,US0240T2,4,3,4,3,3,3,5.3
US0240,View reports of RFID use for each user,US0240T3,4,3,4,3,3,4,5.3
US0240,View reports of access log,US0240T4,4,4,5,3,3,1,6
US0241,Use RFID cards for attendance in class,US0241T1,4,4,5,3,3,2,6
US0241,Use RFID cards for attendance in the laboratory,US0241T2,4,4,5,3,3,3,6
US0241,Use RFID cards for employee attendance,US0241T3,5,5,5,3,3,1,6.9
